_unit_id , male_score , female_score , brand_Score
815733788 , 0.0440122,0.953752,0.00223613
815733789 , 0.33,0.33,0.33
815733790 , 0.33,0.33,0.33
815733791 , 0.0218586,0.976351,0.00179056
815733792 , 0.563648,0.398552,0.0377997
815733793 , 0.33,0.33,0.33
815733794 , 0.33,0.33,0.33
815733795 , 0.0628908,0.8949,0.0422091
815733796 , 0.33,0.33,0.33
815733797 , 0.33,0.33,0.33
815733798 , 0.33,0.33,0.33
815733799 , 0.33,0.33,0.33
815733800 , 0.0181505,0.97686,0.00498957
815733801 , 0.33,0.33,0.33
815733802 , 0.33,0.33,0.33
815733803 , 0.33,0.33,0.33
815733804 , 0.33,0.33,0.33
815733805 , 0.33,0.33,0.33
815733806 , 0.909399,0.070428,0.0201727
815733807 , 0.33,0.33,0.33
815733808 , 0.33,0.33,0.33
815733809 , 0.33,0.33,0.33
815733810 , 0.33,0.33,0.33
815733811 , 0.33,0.33,0.33
815733812 , 0.33,0.33,0.33
815733813 , 0.33,0.33,0.33
815733814 , 0.33,0.33,0.33
815733815 , 0.33,0.33,0.33
815733816 , 0.33,0.33,0.33
815733817 , 0.33,0.33,0.33
815733818 , 0.33,0.33,0.33
815733819 , 0.33,0.33,0.33
815733820 , 0.34412,0.576157,0.0797232
815733821 , 0.33,0.33,0.33
815733822 , 0.151731,0.259976,0.588292
815733823 , 0.397381,0.543837,0.0587824
815733824 , 0.156191,0.83833,0.00547986
815733825 , 0.972709,0.0167152,0.0105759
815733826 , 0.33,0.33,0.33
815733827 , 0.33,0.33,0.33
815733828 , 0.33,0.33,0.33
815733829 , 0.33,0.33,0.33
815733830 , 0.33,0.33,0.33
815733831 , 0.33,0.33,0.33
815733832 , 0.33,0.33,0.33
815733833 , 0.33,0.33,0.33
815733834 , 0.00844789,0.990933,0.000619507
815733835 , 0.229422,0.687582,0.0829968
815733836 , 0.33,0.33,0.33
815733837 , 0.781806,0.0112084,0.206986
815733838 , 0.33,0.33,0.33
815733839 , 0.33,0.33,0.33
815733840 , 0.701226,0.290373,0.00840122
815733841 , 0.33,0.33,0.33
815733842 , 0.33,0.33,0.33
815733843 , 0.909972,0.0139739,0.0760545
815733844 , 0.33,0.33,0.33
815733845 , 0.270211,0.623486,0.106304
815733846 , 0.33,0.33,0.33
815733847 , 0.33,0.33,0.33
815733848 , 0.427151,0.551838,0.0210111
815733849 , 0.33,0.33,0.33
815733850 , 0.33,0.33,0.33
815733851 , 0.00906999,3.1998e-05,0.990898
815733852 , 0.33,0.33,0.33
815733853 , 0.33,0.33,0.33
815733854 , 0.0293896,0.0369916,0.933619
815733855 , 0.33,0.33,0.33
815733856 , 0.33,0.33,0.33
815733857 , 0.33,0.33,0.33
815733858 , 0.071634,0.00333601,0.92503
815733859 , 0.33,0.33,0.33
815733860 , 0.99454,0.00260032,0.00285936
815733861 , 0.0452991,0.0383333,0.916368
815733862 , 0.33,0.33,0.33
815733865 , 0.713446,0.267694,0.0188604
815733866 , 0.33,0.33,0.33
815733867 , 0.33,0.33,0.33
815733868 , 0.33,0.33,0.33
815733869 , 0.0111631,0.042878,0.945959
815733870 , 0.33,0.33,0.33
815733871 , 0.33,0.33,0.33
815733872 , 0.33,0.33,0.33
815733873 , 0.33,0.33,0.33
815733874 , 0.33,0.33,0.33
815733875 , 0.600617,0.384834,0.0145487
815733876 , 0.707353,0.181117,0.111531
815733877 , 0.33,0.33,0.33
815733878 , 0.33,0.33,0.33
815733879 , 0.33,0.33,0.33
815733880 , 0.33,0.33,0.33
815733881 , 0.33,0.33,0.33
815733882 , 0.33,0.33,0.33
815733883 , 0.33,0.33,0.33
815733884 , 0.33,0.33,0.33
815733885 , 0.33,0.33,0.33
815733886 , 0.33,0.33,0.33
815733887 , 0.582259,0.284165,0.133576
815733888 , 0.00215752,0.00203036,0.995812
815733889 , 0.33,0.33,0.33
815733890 , 0.33,0.33,0.33
815733891 , 0.204719,0.468893,0.326387
815733892 , 0.859845,0.133333,0.00682196
815733893 , 0.33,0.33,0.33
815733894 , 0.33,0.33,0.33
815733895 , 3.56348e-05,0.00285478,0.99711
815733896 , 0.33,0.33,0.33
815733897 , 0.00244593,0.990811,0.00674361
815733898 , 0.029119,0.0243059,0.946575
815733899 , 0.33,0.33,0.33
815733900 , 0.33,0.33,0.33
815733901 , 0.332523,0.185052,0.482425
815733902 , 0.33,0.33,0.33
815733903 , 0.0851361,0.110494,0.80437
815733904 , 0.33,0.33,0.33
815733905 , 0.33,0.33,0.33
815733906 , 0.33,0.33,0.33
815733907 , 0.33,0.33,0.33
815733908 , 0.0315707,0.963989,0.00444076
815733909 , 0.33,0.33,0.33
815733910 , 0.0204721,0.974554,0.00497402
815733911 , 0.33,0.33,0.33
815733912 , 0.33,0.33,0.33
815733913 , 0.33,0.33,0.33
815733914 , 0.33,0.33,0.33
815733915 , 0.33,0.33,0.33
815733916 , 0.33,0.33,0.33
815733917 , 0.33,0.33,0.33
815733918 , 0.33,0.33,0.33
815733919 , 0.33,0.33,0.33
815733920 , 0.33,0.33,0.33
815733921 , 0.707437,0.0900479,0.202515
815733922 , 0.843686,0.0688587,0.0874557
815733923 , 0.33,0.33,0.33
815733924 , 0.029119,0.0243059,0.946575
815733925 , 0.33,0.33,0.33
815733926 , 0.33,0.33,0.33
815733927 , 0.33,0.33,0.33
815733928 , 0.33,0.33,0.33
815733929 , 0.0304202,0.00164448,0.967935
815733930 , 0.33,0.33,0.33
815733931 , 0.33,0.33,0.33
815733932 , 0.33,0.33,0.33
815733933 , 0.000605982,0.99784,0.00155373
815733934 , 0.33,0.33,0.33
815733935 , 0.0951811,0.877864,0.0269549
815733936 , 0.576706,0.333531,0.0897628
815733937 , 0.33,0.33,0.33
815733938 , 0.33,0.33,0.33
815733939 , 0.33,0.33,0.33
815733940 , 0.947428,0.0346095,0.017963
815733941 , 0.0655096,0.922055,0.0124358
815733942 , 0.096343,0.072429,0.831228
815733943 , 2.0727e-05,6.30528e-05,0.999916
815733944 , 0.33,0.33,0.33
815733945 , 0.33,0.33,0.33
815733946 , 0.33,0.33,0.33
815733947 , 0.053206,0.283502,0.663292
815733948 , 0.663772,0.311317,0.0249115
815733949 , 0.33,0.33,0.33
815733950 , 0.33,0.33,0.33
815733951 , 0.33,0.33,0.33
815733952 , 0.33,0.33,0.33
815733953 , 0.33,0.33,0.33
815733954 , 0.33,0.33,0.33
815733955 , 0.33,0.33,0.33
815733956 , 0.33,0.33,0.33
815733957 , 0.33,0.33,0.33
815733958 , 0.33,0.33,0.33
815733959 , 0.33,0.33,0.33
815733960 , 0.000269906,0.000502916,0.999227
815733961 , 0.33,0.33,0.33
815733962 , 0.33,0.33,0.33
815733963 , 0.33,0.33,0.33
815733964 , 0.33,0.33,0.33
815733966 , 0.33,0.33,0.33
815733967 , 0.33,0.33,0.33
815733968 , 0.33,0.33,0.33
815733969 , 0.711101,0.287414,0.0014853
815733970 , 0.33,0.33,0.33
815733971 , 0.33,0.33,0.33
815733972 , 0.33,0.33,0.33
815733973 , 0.016534,0.978265,0.00520091
815733974 , 0.33,0.33,0.33
815733975 , 0.33,0.33,0.33
815733976 , 0.33,0.33,0.33
815733977 , 0.33,0.33,0.33
815733978 , 0.33,0.33,0.33
815733979 , 0.33,0.33,0.33
815733980 , 0.40974,0.574657,0.0156028
815733981 , 0.33,0.33,0.33
815733982 , 0.33,0.33,0.33
815733983 , 0.33,0.33,0.33
815733984 , 0.33,0.33,0.33
815733985 , 0.33,0.33,0.33
815733986 , 0.0027493,0.00343438,0.993816
815733987 , 0.33,0.33,0.33
815733988 , 0.33,0.33,0.33
815733989 , 0.33,0.33,0.33
815733990 , 0.33,0.33,0.33
815733991 , 0.33,0.33,0.33
815733992 , 0.33,0.33,0.33
815733993 , 0.33,0.33,0.33
815733994 , 0.0554739,0.0102147,0.934311
815733995 , 0.0392369,0.204332,0.756431
815733996 , 0.33,0.33,0.33
815733997 , 0.100627,0.842489,0.0568839
815733998 , 0.770244,0.173761,0.0559952
815733999 , 0.0656877,0.00951678,0.924795
815734000 , 0.656644,0.272226,0.0711301
815734001 , 0.33,0.33,0.33
815734002 , 0.33,0.33,0.33
815734003 , 0.285648,0.627029,0.0873232
815734004 , 0.33,0.33,0.33
815734005 , 0.33,0.33,0.33
815734006 , 0.33,0.33,0.33
815734007 , 0.33,0.33,0.33
815734008 , 0.644684,0.239858,0.115458
815734009 , 0.33,0.33,0.33
815734010 , 0.33,0.33,0.33
815734011 , 0.33,0.33,0.33
815734012 , 0.33,0.33,0.33
815734013 , 0.0484772,0.933778,0.0177453
815734014 , 0.477618,0.284582,0.2378
815734015 , 0.33,0.33,0.33
815734016 , 0.33,0.33,0.33
815734017 , 0.33,0.33,0.33
815734018 , 0.33,0.33,0.33
815734019 , 0.33,0.33,0.33
815734020 , 0.525781,0.464042,0.0101767
815734021 , 0.33,0.33,0.33
815734022 , 0.33,0.33,0.33
815734023 , 0.610317,0.383509,0.00617451
815734024 , 0.33,0.33,0.33
815734025 , 0.33,0.33,0.33
815734026 , 0.33,0.33,0.33
815734027 , 0.33,0.33,0.33
815734028 , 0.33,0.33,0.33
815734029 , 0.33,0.33,0.33
815734030 , 0.33,0.33,0.33
815734031 , 0.487821,0.0100717,0.502108
815734032 , 0.895126,0.0119412,0.0929328
815734033 , 0.33,0.33,0.33
815734034 , 0.33,0.33,0.33
815734035 , 0.33,0.33,0.33
815734036 , 0.33,0.33,0.33
815734037 , 0.000168103,0.000769763,0.999062
815734038 , 0.0292614,0.0690749,0.901664
815734039 , 0.33,0.33,0.33
815734040 , 0.33,0.33,0.33
815734041 , 0.00999024,0.989251,0.000758765
815734042 , 0.33,0.33,0.33
815734043 , 0.33,0.33,0.33
815734044 , 0.33,0.33,0.33
815734045 , 0.33,0.33,0.33
815734046 , 0.33,0.33,0.33
815734047 , 0.33,0.33,0.33
815734048 , 0.33,0.33,0.33
815734049 , 0.33,0.33,0.33
815734050 , 0.33,0.33,0.33
815734051 , 0.41831,0.46685,0.11484
815734052 , 0.370605,0.231137,0.398258
815734053 , 0.33,0.33,0.33
815734054 , 0.33,0.33,0.33
815734055 , 0.33,0.33,0.33
815734056 , 0.00379524,0.00544199,0.990763
815734057 , 0.33,0.33,0.33
815734058 , 0.33,0.33,0.33
815734059 , 0.857371,0.118575,0.0240538
815734060 , 0.33,0.33,0.33
815734061 , 0.33,0.33,0.33
815734062 , 0.73366,0.221768,0.0445721
815734063 , 0.33,0.33,0.33
815734064 , 0.33,0.33,0.33
815734065 , 0.40974,0.574657,0.0156028
815734068 , 0.33,0.33,0.33
815734069 , 0.33,0.33,0.33
815734070 , 0.33,0.33,0.33
815734071 , 0.33,0.33,0.33
815734072 , 0.33,0.33,0.33
815734073 , 0.33,0.33,0.33
815734074 , 0.33,0.33,0.33
815734075 , 0.000585078,0.000780343,0.998635
815734076 , 0.33,0.33,0.33
815734077 , 0.33,0.33,0.33
815734078 , 0.000641763,0.001204,0.998154
815734079 , 0.000247836,0.000232219,0.99952
815734080 , 0.33,0.33,0.33
815734081 , 0.33,0.33,0.33
815734082 , 0.0554739,0.0102147,0.934311
815734083 , 0.33,0.33,0.33
815734084 , 0.33,0.33,0.33
815734085 , 0.33,0.33,0.33
815734086 , 0.33,0.33,0.33
815734087 , 0.33,0.33,0.33
815734088 , 0.33,0.33,0.33
815734089 , 0.33,0.33,0.33
815734090 , 0.173094,0.165874,0.661031
815734091 , 0.33,0.33,0.33
815734092 , 0.33,0.33,0.33
815734093 , 0.33,0.33,0.33
815734094 , 0.33,0.33,0.33
815734095 , 0.776812,0.152607,0.0705816
815734096 , 0.993006,0.00314391,0.00384989
815734097 , 0.33,0.33,0.33
815734098 , 0.33,0.33,0.33
815734099 , 0.33,0.33,0.33
815734100 , 0.33,0.33,0.33
815734101 , 0.00665366,0.0174463,0.9759
815734102 , 0.33,0.33,0.33
815734103 , 0.33,0.33,0.33
815734104 , 0.395488,0.00528737,0.599225
815734105 , 0.152129,0.843987,0.00388355
815734106 , 0.33,0.33,0.33
815734107 , 0.33,0.33,0.33
815734108 , 0.33,0.33,0.33
815734109 , 0.33,0.33,0.33
815734110 , 0.115342,0.0533548,0.831303
815734111 , 0.33,0.33,0.33
815734112 , 0.475816,0.470122,0.0540624
815734113 , 0.33,0.33,0.33
815734114 , 0.33,0.33,0.33
815734115 , 0.112478,0.7669,0.120622
815734116 , 0.0293896,0.0369916,0.933619
815734117 , 0.33,0.33,0.33
815734118 , 0.33,0.33,0.33
815734119 , 0.303036,0.690495,0.00646969
815734120 , 0.916628,0.0781455,0.00522701
815734121 , 0.0718016,0.786533,0.141666
815734122 , 0.900894,0.0678537,0.0312519
815734123 , 0.33,0.33,0.33
815734124 , 0.33,0.33,0.33
815734125 , 0.33,0.33,0.33
815734126 , 0.610001,0.0201427,0.369856
815734127 , 0.33,0.33,0.33
815734128 , 0.33,0.33,0.33
815734129 , 0.961669,0.0381081,0.000223332
815734130 , 0.33,0.33,0.33
815734131 , 0.33,0.33,0.33
815734132 , 0.00411662,0.00921246,0.986671
815734133 , 0.33,0.33,0.33
815734134 , 0.155996,0.526209,0.317795
815734135 , 0.33,0.33,0.33
815734136 , 0.00310072,0.0153492,0.98155
815734137 , 0.33,0.33,0.33
815734138 , 0.33,0.33,0.33
815734139 , 0.33,0.33,0.33
815734140 , 0.33,0.33,0.33
815734141 , 0.33,0.33,0.33
815734142 , 0.33,0.33,0.33
815734143 , 0.33,0.33,0.33
815734144 , 0.33,0.33,0.33
815734145 , 0.33,0.33,0.33
815734146 , 0.40974,0.574657,0.0156028
815734147 , 0.00411662,0.00921246,0.986671
815734148 , 0.33,0.33,0.33
815734149 , 0.00329842,0.283142,0.713559
815734150 , 0.33,0.33,0.33
815734151 , 0.00400547,0.992518,0.00347675
815734152 , 0.33,0.33,0.33
815734153 , 0.33,0.33,0.33
815734154 , 0.0292614,0.0690749,0.901664
815734155 , 0.33,0.33,0.33
815734156 , 0.33,0.33,0.33
815734157 , 0.33,0.33,0.33
815734158 , 0.33,0.33,0.33
815734159 , 0.33,0.33,0.33
815734160 , 0.33,0.33,0.33
815734161 , 0.33,0.33,0.33
815734162 , 0.000181863,0.000473628,0.999345
815734163 , 0.33,0.33,0.33
815734164 , 0.33,0.33,0.33
815734165 , 0.33,0.33,0.33
815734166 , 0.33,0.33,0.33
815734167 , 0.33,0.33,0.33
815734169 , 0.33,0.33,0.33
815734170 , 0.967198,0.0143266,0.0184751
815734171 , 0.33,0.33,0.33
815734172 , 0.33,0.33,0.33
815734173 , 0.447966,0.548987,0.00304704
815734174 , 0.33,0.33,0.33
815734175 , 0.33,0.33,0.33
815734176 , 0.6748,0.108617,0.216582
815734177 , 0.00376238,0.0355896,0.960648
815734178 , 0.33,0.33,0.33
815734179 , 0.163892,0.819804,0.0163044
815734180 , 0.33,0.33,0.33
815734181 , 0.33,0.33,0.33
815734182 , 0.33,0.33,0.33
815734183 , 0.33,0.33,0.33
815734184 , 0.33,0.33,0.33
815734185 , 0.33,0.33,0.33
815734186 , 0.33,0.33,0.33
815734187 , 0.33,0.33,0.33
815734188 , 0.97377,0.00537573,0.0208542
815734189 , 0.33,0.33,0.33
815734190 , 0.33,0.33,0.33
815734191 , 0.33,0.33,0.33
815734192 , 0.33,0.33,0.33
815734193 , 0.33,0.33,0.33
815734194 , 0.33,0.33,0.33
815734195 , 0.33,0.33,0.33
815734196 , 0.33,0.33,0.33
815734197 , 0.33,0.33,0.33
815734198 , 0.33,0.33,0.33
815734199 , 0.33,0.33,0.33
815734200 , 0.40974,0.574657,0.0156028
815734201 , 0.33,0.33,0.33
815734202 , 0.33,0.33,0.33
815734203 , 0.39813,0.0402072,0.561662
815734204 , 0.559824,0.413607,0.026569
815734205 , 0.33,0.33,0.33
815734206 , 0.33,0.33,0.33
815734207 , 0.33,0.33,0.33
815734208 , 0.374197,0.037995,0.587808
815734209 , 0.33,0.33,0.33
815734210 , 0.76528,0.042014,0.192706
815734211 , 0.33,0.33,0.33
815734212 , 0.0315382,0.0254409,0.943021
815734213 , 0.583536,0.25023,0.166234
815734214 , 0.33,0.33,0.33
815734215 , 0.33,0.33,0.33
815734216 , 0.33,0.33,0.33
815734217 , 0.33,0.33,0.33
815734218 , 0.587246,0.383676,0.0290779
815734219 , 0.343326,0.635689,0.0209846
815734220 , 0.33,0.33,0.33
815734221 , 0.33,0.33,0.33
815734222 , 0.0557909,0.00508587,0.939123
815734223 , 0.369953,0.388843,0.241204
815734224 , 0.000234054,9.44819e-05,0.999671
815734225 , 0.0522655,0.546623,0.401111
815734226 , 0.33,0.33,0.33
815734227 , 0.33,0.33,0.33
815734228 , 0.00291127,0.00283609,0.994253
815734229 , 0.33,0.33,0.33
815734230 , 0.0789362,0.918105,0.00295934
815734231 , 0.33,0.33,0.33
815734232 , 0.33,0.33,0.33
815734233 , 0.0383074,0.955808,0.0058848
815734234 , 0.33,0.33,0.33
815734235 , 0.33,0.33,0.33
815734236 , 0.33,0.33,0.33
815734237 , 0.00506936,0.993829,0.00110185
815734238 , 0.33,0.33,0.33
815734239 , 0.59376,0.392524,0.0137163
815734240 , 0.33,0.33,0.33
815734241 , 0.33,0.33,0.33
815734242 , 0.33,0.33,0.33
815734243 , 0.124249,0.00965636,0.866094
815734244 , 0.33,0.33,0.33
815734245 , 0.103759,0.0230852,0.873155
815734246 , 0.33,0.33,0.33
815734247 , 0.33,0.33,0.33
815734248 , 0.33,0.33,0.33
815734249 , 0.0573283,0.937368,0.00530351
815734250 , 0.33,0.33,0.33
815734251 , 0.33,0.33,0.33
815734252 , 0.33,0.33,0.33
815734253 , 0.33,0.33,0.33
815734254 , 0.504943,0.422963,0.0720942
815734255 , 0.33,0.33,0.33
815734256 , 0.33,0.33,0.33
815734257 , 0.33,0.33,0.33
815734258 , 0.33,0.33,0.33
815734259 , 0.33,0.33,0.33
815734260 , 0.33,0.33,0.33
815734261 , 0.33,0.33,0.33
815734262 , 0.0208522,0.0718015,0.907346
815734263 , 0.33,0.33,0.33
815734264 , 0.33,0.33,0.33
815734265 , 0.33,0.33,0.33
815734266 , 0.33,0.33,0.33
815734267 , 0.216812,0.778824,0.00436391
815734268 , 0.33,0.33,0.33
815734272 , 0.745105,0.200076,0.0548191
815734273 , 0.33,0.33,0.33
815734274 , 0.33,0.33,0.33
815734275 , 0.33,0.33,0.33
815734276 , 0.33,0.33,0.33
815734277 , 0.844465,0.0639894,0.0915454
815734278 , 0.33,0.33,0.33
815734279 , 0.958433,0.0277091,0.0138578
815734280 , 0.33,0.33,0.33
815734281 , 0.33,0.33,0.33
815734282 , 0.33,0.33,0.33
815734283 , 0.33,0.33,0.33
815734284 , 0.33,0.33,0.33
815734285 , 0.33,0.33,0.33
815734286 , 0.33,0.33,0.33
815734287 , 0.936932,0.0445231,0.0185451
815734288 , 0.33,0.33,0.33
815734289 , 0.33,0.33,0.33
815734290 , 0.33,0.33,0.33
815734291 , 0.33,0.33,0.33
815734292 , 0.33,0.33,0.33
815734293 , 0.779515,0.200753,0.0197324
815734294 , 0.33,0.33,0.33
815734295 , 0.33,0.33,0.33
815734296 , 0.33,0.33,0.33
815734297 , 0.33,0.33,0.33
815734298 , 0.33,0.33,0.33
815734299 , 0.33,0.33,0.33
815734300 , 0.33,0.33,0.33
815734301 , 0.33,0.33,0.33
815734302 , 0.917554,0.0693925,0.0130536
815734303 , 0.487394,0.503513,0.00909258
815734304 , 0.0685463,0.0229312,0.908523
815734305 , 0.590459,0.341482,0.0680588
815734306 , 0.33,0.33,0.33
815734307 , 0.33,0.33,0.33
815734308 , 0.233358,0.749362,0.0172803
815734309 , 0.33,0.33,0.33
815734310 , 0.33,0.33,0.33
815734311 , 0.00568767,0.00563908,0.988673
815734312 , 0.33,0.33,0.33
815734313 , 0.33,0.33,0.33
815734314 , 0.570766,0.397659,0.0315747
815734315 , 0.943577,0.0483563,0.00806689
815734316 , 0.522256,0.465949,0.0117945
815734317 , 0.00185866,0.997189,0.000952539
815734318 , 0.33,0.33,0.33
815734319 , 0.910231,0.0869625,0.00280644
815734320 , 0.750737,0.232776,0.0164864
815734321 , 5.76554e-05,0.0427797,0.957163
815734322 , 0.496056,0.473891,0.0300529
815734323 , 0.33,0.33,0.33
815734324 , 0.148616,0.845285,0.00609838
815734325 , 0.33,0.33,0.33
815734326 , 0.33,0.33,0.33
815734327 , 0.33,0.33,0.33
815734328 , 0.33,0.33,0.33
815734329 , 0.33,0.33,0.33
815734330 , 0.33,0.33,0.33
815734331 , 0.00118957,0.00574418,0.993066
815734332 , 0.184486,0.458046,0.357468
815734333 , 0.525971,0.331497,0.142532
815734334 , 0.33,0.33,0.33
815734335 , 6.34783e-05,0.00331013,0.996626
815734336 , 0.0771543,0.906598,0.0162475
815734337 , 0.849364,0.126712,0.0239234
815734338 , 0.84889,0.150582,0.00052775
815734339 , 0.33,0.33,0.33
815734340 , 0.456891,0.138997,0.404112
815734341 , 0.156504,0.0851749,0.758321
815734342 , 0.762715,0.171718,0.0655668
815734343 , 0.137131,0.384436,0.478433
815734344 , 0.33,0.33,0.33
815734345 , 0.33,0.33,0.33
815734346 , 0.33,0.33,0.33
815734347 , 0.00425993,0.929603,0.0661369
815734348 , 0.33,0.33,0.33
815734349 , 0.33,0.33,0.33
815734350 , 0.33,0.33,0.33
815734351 , 0.33,0.33,0.33
815734352 , 0.33,0.33,0.33
815734353 , 0.33,0.33,0.33
815734354 , 0.33,0.33,0.33
815734355 , 0.33,0.33,0.33
815734356 , 0.33,0.33,0.33
815734357 , 0.33,0.33,0.33
815734358 , 0.158321,0.00324512,0.838434
815734359 , 0.00271691,0.00869558,0.988587
815734360 , 0.33,0.33,0.33
815734361 , 0.33,0.33,0.33
815734362 , 0.33,0.33,0.33
815734363 , 0.881445,0.0821151,0.0364403
815734364 , 0.33,0.33,0.33
815734365 , 0.33,0.33,0.33
815734366 , 0.33,0.33,0.33
815734367 , 0.33,0.33,0.33
815734368 , 0.531526,0.461395,0.0070783
815734369 , 0.33,0.33,0.33
815734370 , 0.33,0.33,0.33
815734371 , 0.33,0.33,0.33
815734375 , 0.753085,0.230991,0.0159241
815734376 , 0.164688,0.626056,0.209256
815734377 , 0.33,0.33,0.33
815734378 , 0.33,0.33,0.33
815734379 , 0.707848,0.2323,0.0598519
815734380 , 0.33,0.33,0.33
815734381 , 0.114327,0.882562,0.00311064
815734382 , 0.0226175,0.973017,0.0043654
815734383 , 0.33,0.33,0.33
815734384 , 0.33,0.33,0.33
815734385 , 0.33,0.33,0.33
815734386 , 0.33,0.33,0.33
815734387 , 0.33,0.33,0.33
815734388 , 0.33,0.33,0.33
815734389 , 0.332917,0.37493,0.292154
815734390 , 0.33,0.33,0.33
815734391 , 0.33,0.33,0.33
815734392 , 0.922512,0.0575349,0.0199531
815734393 , 0.853296,0.124574,0.0221307
815734394 , 0.33,0.33,0.33
815734395 , 0.33,0.33,0.33
815734396 , 0.868355,0.100254,0.0313917
815734397 , 0.33,0.33,0.33
815734398 , 0.33,0.33,0.33
815734399 , 0.33,0.33,0.33
815734400 , 0.0227437,0.976451,0.000805601
815734401 , 0.33,0.33,0.33
815734402 , 0.33,0.33,0.33
815734403 , 0.33,0.33,0.33
815734404 , 0.0537815,0.942279,0.00393931
815734405 , 0.966875,0.032184,0.000940377
815734406 , 0.33,0.33,0.33
815734407 , 0.0391248,0.0654545,0.895421
815734408 , 0.00488548,0.00665808,0.988456
815734409 , 0.33,0.33,0.33
815734410 , 0.33,0.33,0.33
815734411 , 0.33,0.33,0.33
815734412 , 0.305053,0.56733,0.127617
815734413 , 0.33,0.33,0.33
815734414 , 0.687045,0.18165,0.131305
815734415 , 0.33,0.33,0.33
815734416 , 0.33,0.33,0.33
815734417 , 0.33,0.33,0.33
815734418 , 0.33,0.33,0.33
815734419 , 0.199873,0.782123,0.0180039
815734420 , 0.33,0.33,0.33
815734421 , 0.33,0.33,0.33
815734422 , 0.33,0.33,0.33
815734423 , 0.33,0.33,0.33
815734424 , 0.33,0.33,0.33
815734425 , 0.054023,0.0505104,0.895467
815734426 , 0.170368,0.824097,0.00553526
815734427 , 0.33,0.33,0.33
815734428 , 0.33,0.33,0.33
815734429 , 0.33,0.33,0.33
815734430 , 0.476944,0.508373,0.0146832
815734431 , 0.00844789,0.990933,0.000619507
815734432 , 0.33,0.33,0.33
815734433 , 0.15731,0.0196473,0.823042
815734434 , 0.33,0.33,0.33
815734435 , 0.33,0.33,0.33
815734436 , 0.803851,0.182613,0.0135356
815734437 , 0.33,0.33,0.33
815734438 , 0.33,0.33,0.33
815734439 , 0.33,0.33,0.33
815734440 , 0.33,0.33,0.33
815734441 , 0.33,0.33,0.33
815734442 , 0.951826,0.0394484,0.0087256
815734443 , 0.33,0.33,0.33
815734444 , 0.000439109,7.34101e-05,0.999487
815734445 , 0.33,0.33,0.33
815734446 , 0.556902,0.377077,0.066021
815734447 , 0.00610267,0.992174,0.00172351
815734448 , 0.0383191,0.952033,0.00964795
815734449 , 0.33,0.33,0.33
815734450 , 0.0828379,0.910917,0.00624554
815734451 , 0.33,0.33,0.33
815734452 , 0.33,0.33,0.33
815734453 , 0.33,0.33,0.33
815734454 , 0.688667,0.271617,0.0397151
815734455 , 0.784426,0.186959,0.0286152
815734456 , 0.33,0.33,0.33
815734457 , 0.346749,0.644762,0.00848992
815734458 , 0.33,0.33,0.33
815734459 , 0.859744,0.0286453,0.111611
815734460 , 0.33,0.33,0.33
815734461 , 0.33,0.33,0.33
815734462 , 0.33,0.33,0.33
815734463 , 0.33,0.33,0.33
815734464 , 0.538588,0.366667,0.0947444
815734465 , 0.15244,0.0658073,0.781752
815734466 , 0.33,0.33,0.33
815734467 , 0.33,0.33,0.33
815734468 , 0.33,0.33,0.33
815734469 , 0.33,0.33,0.33
815734470 , 0.33,0.33,0.33
815734471 , 0.33,0.33,0.33
815734472 , 0.33,0.33,0.33
815734473 , 0.33,0.33,0.33
815734474 , 0.286956,0.64913,0.0639136
815734477 , 0.43859,0.0804969,0.480913
815734478 , 0.109918,0.887499,0.00258234
815734479 , 0.33,0.33,0.33
815734480 , 0.33,0.33,0.33
815734481 , 0.33,0.33,0.33
815734482 , 0.33,0.33,0.33
815734483 , 0.33,0.33,0.33
815734484 , 0.9022,0.0640113,0.0337891
815734485 , 0.933678,0.0649128,0.00140934
815734486 , 0.33,0.33,0.33
815734487 , 0.102833,0.311014,0.586153
815734488 , 0.33,0.33,0.33
815734489 , 0.33,0.33,0.33
815734490 , 0.00763466,0.988982,0.00338335
815734491 , 0.33,0.33,0.33
815734492 , 0.33,0.33,0.33
815734493 , 0.33,0.33,0.33
815734494 , 0.33,0.33,0.33
815734495 , 0.549676,0.411355,0.038969
815734496 , 0.33,0.33,0.33
815734497 , 0.253104,0.445714,0.301182
815734498 , 0.33,0.33,0.33
815734499 , 0.33,0.33,0.33
815734500 , 0.33,0.33,0.33
815734501 , 0.33,0.33,0.33
815734502 , 0.728507,0.120893,0.1506
815734503 , 0.33,0.33,0.33
815734504 , 0.33,0.33,0.33
815734505 , 0.33,0.33,0.33
815734506 , 0.33,0.33,0.33
815734507 , 0.0531898,0.884882,0.0619284
815734508 , 0.000614235,0.00261053,0.996775
815734509 , 0.33,0.33,0.33
815734510 , 0.33,0.33,0.33
815734511 , 0.686126,0.0340462,0.279828
815734512 , 0.33,0.33,0.33
815734513 , 0.593282,0.34498,0.0617378
815734514 , 0.33,0.33,0.33
815734515 , 0.33,0.33,0.33
815734516 , 0.33,0.33,0.33
815734517 , 0.140327,0.823898,0.0357752
